CustomerAge,TransactionDate_hour,TransactionDate_hour_cos,TransactionDate_hour_sin,AccountBalance,TransactionDate_month,TransactionDate_month_sin,TransactionDate_month_cos,TransactionAmount,TransactionDuration,CustomerOccupation,Cluster
21,17,-0.25881904510252063,-0.9659258262890683,490.57,6,1.2246467991473532e-16,-1.0,42.42,102,Student,3
67,16,-0.5000000000000004,-0.8660254037844384,11310.27,6,1.2246467991473532e-16,-1.0,77.03,259,Doctor,1
62,16,-0.5000000000000004,-0.8660254037844384,3988.75,3,1.0,6.123233995736766e-17,22.59,45,Retired,1
51,16,-0.5000000000000004,-0.8660254037844384,7484.32,10,-0.8660254037844386,0.5000000000000001,568.76,155,Retired,1
58,18,-1.8369701987210297e-16,-1.0,4815.11,10,-0.8660254037844386,0.5000000000000001,25.94,211,Retired,4
51,16,-0.5000000000000004,-0.8660254037844384,5963.1,8,-0.8660254037844384,-0.5000000000000004,105.94,207,Engineer,1
52,18,-1.8369701987210297e-16,-1.0,10427.0,3,1.0,6.123233995736766e-17,733.29,94,Doctor,4
21,16,-0.5000000000000004,-0.8660254037844384,296.47,11,-0.5000000000000004,0.8660254037844384,350.15,195,Student,5
65,17,-0.25881904510252063,-0.9659258262890683,1100.06,8,-0.8660254037844384,-0.5000000000000004,1151.18,105,Doctor,2
19,16,-0.5000000000000004,-0.8660254037844384,910.26,6,1.2246467991473532e-16,-1.0,183.67,238,Student,5
29,16,-0.5000000000000004,-0.8660254037844384,6684.34,4,0.8660254037844387,-0.4999999999999998,278.27,123,Doctor,1
40,18,-1.8369701987210297e-16,-1.0,8524.09,9,-1.0,-1.8369701987210297e-16,470.3,88,Doctor,4
53,17,-0.25881904510252063,-0.9659258262890683,5126.65,11,-0.5000000000000004,0.8660254037844384,261.69,84,Retired,6
22,16,-0.5000000000000004,-0.8660254037844384,873.89,3,1.0,6.123233995736766e-17,365.04,94,Student,5
57,16,-0.5000000000000004,-0.8660254037844384,7059.77,9,-1.0,-1.8369701987210297e-16,211.1,136,Retired,1
58,16,-0.5000000000000004,-0.8660254037844384,11991.24,5,0.49999999999999994,-0.8660254037844387,21.49,240,Doctor,1
18,17,-0.25881904510252063,-0.9659258262890683,8086.04,9,-1.0,-1.8369701987210297e-16,63.58,199,Student,3
63,16,-0.5000000000000004,-0.8660254037844384,12626.49,7,-0.4999999999999997,-0.8660254037844388,321.86,167,Doctor,1
75,16,-0.5000000000000004,-0.8660254037844384,1730.28,12,-2.4492935982947064e-16,1.0,12.11,127,Retired,1
44,18,-1.8369701987210297e-16,-1.0,3143.17,5,0.49999999999999994,-0.8660254037844387,642.54,28,Engineer,4
27,16,-0.5000000000000004,-0.8660254037844384,1242.49,12,-2.4492935982947064e-16,1.0,210.45,146,Student,5
55,16,-0.5000000000000004,-0.8660254037844384,1886.36,1,0.49999999999999994,0.8660254037844387,313.65,173,Retired,1
26,16,-0.5000000000000004,-0.8660254037844384,416.89,8,-0.8660254037844384,-0.5000000000000004,99.76,131,Student,5
53,17,-0.25881904510252063,-0.9659258262890683,5929.08,7,-0.4999999999999997,-0.8660254037844388,115.32,113,Retired,6
23,17,-0.25881904510252063,-0.9659258262890683,479.08,8,-0.8660254037844384,-0.5000000000000004,33.61,72,Student,3
33,16,-0.5000000000000004,-0.8660254037844384,5862.99,1,0.49999999999999994,0.8660254037844387,498.59,32,Doctor,1
27,16,-0.5000000000000004,-0.8660254037844384,797.1,9,-1.0,-1.8369701987210297e-16,98.81,91,Student,5
65,18,-1.8369701987210297e-16,-1.0,7287.94,10,-0.8660254037844386,0.5000000000000001,1.87,147,Retired,4
59,18,-1.8369701987210297e-16,-1.0,5624.86,6,1.2246467991473532e-16,-1.0,78.92,95,Engineer,4
39,16,-0.5000000000000004,-0.8660254037844384,2988.41,1,0.49999999999999994,0.8660254037844387,194.29,10,Engineer,1
53,16,-0.5000000000000004,-0.8660254037844384,2712.96,10,-0.8660254037844386,0.5000000000000001,28.73,185,Engineer,1
24,16,-0.5000000000000004,-0.8660254037844384,1433.66,6,1.2246467991473532e-16,-1.0,105.53,88,Student,5
30,17,-0.25881904510252063,-0.9659258262890683,7336.56,3,1.0,6.123233995736766e-17,737.34,34,Doctor,2
18,17,-0.25881904510252063,-0.9659258262890683,475.63,2,0.8660254037844386,0.5000000000000001,237.86,210,Student,3
65,16,-0.5000000000000004,-0.8660254037844384,11698.15,7,-0.4999999999999997,-0.8660254037844388,409.61,89,Doctor,1
21,17,-0.25881904510252063,-0.9659258262890683,1034.35,8,-0.8660254037844384,-0.5000000000000004,75.53,157,Student,3
64,16,-0.5000000000000004,-0.8660254037844384,12042.79,5,0.49999999999999994,-0.8660254037844387,72.75,15,Doctor,1
26,18,-1.8369701987210297e-16,-1.0,518.54,9,-1.0,-1.8369701987210297e-16,39.11,143,Student,7
23,16,-0.5000000000000004,-0.8660254037844384,1258.93,3,1.0,6.123233995736766e-17,1309.79,139,Student,5
68,17,-0.25881904510252063,-0.9659258262890683,9127.65,11,-0.5000000000000004,0.8660254037844384,729.38,90,Doctor,6
34,16,-0.5000000000000004,-0.8660254037844384,4471.05,7,-0.4999999999999997,-0.8660254037844388,137.49,50,Engineer,1
29,18,-1.8369701987210297e-16,-1.0,6214.54,4,0.8660254037844387,-0.4999999999999998,504.71,61,Engineer,4
24,16,-0.5000000000000004,-0.8660254037844384,1187.04,5,0.49999999999999994,-0.8660254037844387,371.47,58,Student,5
36,17,-0.25881904510252063,-0.9659258262890683,354.9,2,0.8660254037844386,0.5000000000000001,430.35,205,Doctor,2
35,18,-1.8369701987210297e-16,-1.0,791.46,5,0.49999999999999994,-0.8660254037844387,230.32,56,Engineer,4
52,17,-0.25881904510252063,-0.9659258262890683,5878.89,9,-1.0,-1.8369701987210297e-16,121.71,140,Retired,6
20,17,-0.25881904510252063,-0.9659258262890683,533.2,1,0.49999999999999994,0.8660254037844387,98.87,179,Student,3
24,16,-0.5000000000000004,-0.8660254037844384,897.94,5,0.49999999999999994,-0.8660254037844387,117.55,35,Student,5
30,18,-1.8369701987210297e-16,-1.0,9159.56,2,0.8660254037844386,0.5000000000000001,244.64,103,Doctor,4
45,18,-1.8369701987210297e-16,-1.0,4392.73,12,-2.4492935982947064e-16,1.0,321.93,12,Engineer,4
58,17,-0.25881904510252063,-0.9659258262890683,1390.98,1,0.49999999999999994,0.8660254037844387,1092.73,11,Retired,6
40,16,-0.5000000000000004,-0.8660254037844384,2008.77,2,0.8660254037844386,0.5000000000000001,283.23,98,Engineer,1
30,16,-0.5000000000000004,-0.8660254037844384,6356.96,1,0.49999999999999994,0.8660254037844387,346.65,60,Engineer,1
64,16,-0.5000000000000004,-0.8660254037844384,6009.12,1,0.49999999999999994,0.8660254037844387,381.62,164,Retired,1
76,16,-0.5000000000000004,-0.8660254037844384,7896.85,2,0.8660254037844386,0.5000000000000001,388.65,43,Retired,1
24,18,-1.8369701987210297e-16,-1.0,1649.43,7,-0.4999999999999997,-0.8660254037844388,29.22,151,Student,7
67,17,-0.25881904510252063,-0.9659258262890683,2840.43,7,-0.4999999999999997,-0.8660254037844388,46.75,150,Retired,6
57,17,-0.25881904510252063,-0.9659258262890683,3274.96,6,1.2246467991473532e-16,-1.0,348.64,128,Retired,6
73,16,-0.5000000000000004,-0.8660254037844384,6501.56,1,0.49999999999999994,0.8660254037844387,319.17,81,Retired,1
26,16,-0.5000000000000004,-0.8660254037844384,363.92,11,-0.5000000000000004,0.8660254037844384,73.95,76,Student,5
27,16,-0.5000000000000004,-0.8660254037844384,9748.48,2,0.8660254037844386,0.5000000000000001,389.63,99,Engineer,1
19,17,-0.25881904510252063,-0.9659258262890683,1404.53,3,1.0,6.123233995736766e-17,217.61,45,Student,3
21,16,-0.5000000000000004,-0.8660254037844384,706.44,1,0.49999999999999994,0.8660254037844387,199.84,150,Student,5
44,16,-0.5000000000000004,-0.8660254037844384,5095.73,2,0.8660254037844386,0.5000000000000001,56.35,75,Doctor,1
65,16,-0.5000000000000004,-0.8660254037844384,3059.79,6,1.2246467991473532e-16,-1.0,248.95,29,Retired,1
33,16,-0.5000000000000004,-0.8660254037844384,7844.23,6,1.2246467991473532e-16,-1.0,142.58,145,Engineer,1
28,16,-0.5000000000000004,-0.8660254037844384,1119.61,7,-0.4999999999999997,-0.8660254037844388,1020.73,87,Student,5
58,16,-0.5000000000000004,-0.8660254037844384,5313.97,6,1.2246467991473532e-16,-1.0,84.34,248,Retired,1
31,16,-0.5000000000000004,-0.8660254037844384,6227.99,9,-1.0,-1.8369701987210297e-16,1607.55,156,Engineer,1
60,17,-0.25881904510252063,-0.9659258262890683,6810.94,11,-0.5000000000000004,0.8660254037844384,333.78,98,Retired,6
55,17,-0.25881904510252063,-0.9659258262890683,1457.07,7,-0.4999999999999997,-0.8660254037844388,332.59,143,Retired,6
22,16,-0.5000000000000004,-0.8660254037844384,813.68,10,-0.8660254037844386,0.5000000000000001,236.81,15,Student,5
27,16,-0.5000000000000004,-0.8660254037844384,1518.82,6,1.2246467991473532e-16,-1.0,417.8,130,Student,5
50,16,-0.5000000000000004,-0.8660254037844384,10269.78,8,-0.8660254037844384,-0.5000000000000004,319.27,150,Doctor,1
42,18,-1.8369701987210297e-16,-1.0,672.79,5,0.49999999999999994,-0.8660254037844387,384.1,172,Engineer,4
61,17,-0.25881904510252063,-0.9659258262890683,6024.8,3,1.0,6.123233995736766e-17,820.62,158,Doctor,2
56,16,-0.5000000000000004,-0.8660254037844384,2158.59,12,-2.4492935982947064e-16,1.0,474.77,50,Engineer,1
43,18,-1.8369701987210297e-16,-1.0,6011.8,9,-1.0,-1.8369701987210297e-16,542.72,92,Doctor,4
73,17,-0.25881904510252063,-0.9659258262890683,6372.58,12,-2.4492935982947064e-16,1.0,79.8,76,Retired,6
57,16,-0.5000000000000004,-0.8660254037844384,2569.56,3,1.0,6.123233995736766e-17,46.24,52,Engineer,1
61,17,-0.25881904510252063,-0.9659258262890683,10585.48,11,-0.5000000000000004,0.8660254037844384,327.8,54,Doctor,6
52,17,-0.25881904510252063,-0.9659258262890683,717.99,7,-0.4999999999999997,-0.8660254037844388,445.79,161,Doctor,2
72,16,-0.5000000000000004,-0.8660254037844384,3689.65,8,-0.8660254037844384,-0.5000000000000004,55.89,150,Retired,1
28,16,-0.5000000000000004,-0.8660254037844384,1512.16,2,0.8660254037844386,0.5000000000000001,158.41,16,Student,5
64,18,-1.8369701987210297e-16,-1.0,14389.45,11,-0.5000000000000004,0.8660254037844384,101.19,75,Doctor,4
36,17,-0.25881904510252063,-0.9659258262890683,9800.21,1,0.49999999999999994,0.8660254037844387,827.14,265,Engineer,2
74,18,-1.8369701987210297e-16,-1.0,7014.69,5,0.49999999999999994,-0.8660254037844387,61.97,95,Retired,4
79,16,-0.5000000000000004,-0.8660254037844384,3520.61,6,1.2246467991473532e-16,-1.0,27.21,102,Retired,1
80,17,-0.25881904510252063,-0.9659258262890683,4913.42,9,-1.0,-1.8369701987210297e-16,173.74,64,Retired,6
38,16,-0.5000000000000004,-0.8660254037844384,9155.35,8,-0.8660254037844384,-0.5000000000000004,176.11,105,Engineer,1
46,18,-1.8369701987210297e-16,-1.0,2567.53,11,-0.5000000000000004,0.8660254037844384,88.4,174,Engineer,4
53,16,-0.5000000000000004,-0.8660254037844384,3779.47,6,1.2246467991473532e-16,-1.0,567.92,14,Retired,1
68,17,-0.25881904510252063,-0.9659258262890683,4177.65,12,-2.4492935982947064e-16,1.0,138.11,104,Retired,6
28,16,-0.5000000000000004,-0.8660254037844384,7284.76,9,-1.0,-1.8369701987210297e-16,456.93,193,Engineer,1
66,17,-0.25881904510252063,-0.9659258262890683,6530.59,4,0.8660254037844387,-0.4999999999999998,101.42,146,Retired,6
44,17,-0.25881904510252063,-0.9659258262890683,7895.54,5,0.49999999999999994,-0.8660254037844387,300.61,51,Doctor,2
54,16,-0.5000000000000004,-0.8660254037844384,6781.3,6,1.2246467991473532e-16,-1.0,265.94,132,Engineer,1
29,16,-0.5000000000000004,-0.8660254037844384,2091.78,1,0.49999999999999994,0.8660254037844387,345.54,50,Engineer,1
41,17,-0.25881904510252063,-0.9659258262890683,11108.39,1,0.49999999999999994,0.8660254037844387,411.52,88,Doctor,2
35,18,-1.8369701987210297e-16,-1.0,9088.36,8,-0.8660254037844384,-0.5000000000000004,111.21,111,Doctor,4
53,17,-0.25881904510252063,-0.9659258262890683,4671.69,8,-0.8660254037844384,-0.5000000000000004,316.37,86,Engineer,2
37,18,-1.8369701987210297e-16,-1.0,7534.73,12,-2.4492935982947064e-16,1.0,260.63,142,Engineer,4
29,16,-0.5000000000000004,-0.8660254037844384,6353.14,3,1.0,6.123233995736766e-17,92.36,144,Engineer,1
63,16,-0.5000000000000004,-0.8660254037844384,13587.52,9,-1.0,-1.8369701987210297e-16,262.06,118,Doctor,1
74,18,-1.8369701987210297e-16,-1.0,1351.24,8,-0.8660254037844384,-0.5000000000000004,64.5,230,Retired,4
28,16,-0.5000000000000004,-0.8660254037844384,2797.26,1,0.49999999999999994,0.8660254037844387,253.55,85,Engineer,1
21,16,-0.5000000000000004,-0.8660254037844384,1222.77,3,1.0,6.123233995736766e-17,408.28,125,Student,5
57,16,-0.5000000000000004,-0.8660254037844384,3728.04,6,1.2246467991473532e-16,-1.0,175.94,89,Retired,1
57,16,-0.5000000000000004,-0.8660254037844384,6067.44,8,-0.8660254037844384,-0.5000000000000004,199.47,142,Doctor,1
63,18,-1.8369701987210297e-16,-1.0,4292.16,1,0.49999999999999994,0.8660254037844387,51.07,133,Retired,4
56,17,-0.25881904510252063,-0.9659258262890683,3801.82,12,-2.4492935982947064e-16,1.0,435.86,134,Retired,6
64,17,-0.25881904510252063,-0.9659258262890683,6353.22,1,0.49999999999999994,0.8660254037844387,74.73,162,Retired,6
23,16,-0.5000000000000004,-0.8660254037844384,1251.85,10,-0.8660254037844386,0.5000000000000001,182.79,14,Student,5
44,16,-0.5000000000000004,-0.8660254037844384,11869.71,1,0.49999999999999994,0.8660254037844387,628.36,108,Doctor,1
29,18,-1.8369701987210297e-16,-1.0,9409.43,2,0.8660254037844386,0.5000000000000001,268.39,177,Doctor,4
80,16,-0.5000000000000004,-0.8660254037844384,6003.59,5,0.49999999999999994,-0.8660254037844387,362.27,47,Retired,1
50,18,-1.8369701987210297e-16,-1.0,817.83,8,-0.8660254037844384,-0.5000000000000004,560.15,92,Engineer,4
80,16,-0.5000000000000004,-0.8660254037844384,3663.64,6,1.2246467991473532e-16,-1.0,351.99,45,Retired,1
28,17,-0.25881904510252063,-0.9659258262890683,319.65,3,1.0,6.123233995736766e-17,132.36,160,Student,3
40,16,-0.5000000000000004,-0.8660254037844384,478.23,11,-0.5000000000000004,0.8660254037844384,24.77,17,Engineer,1
44,17,-0.25881904510252063,-0.9659258262890683,13446.81,11,-0.5000000000000004,0.8660254037844384,668.67,143,Doctor,2
53,17,-0.25881904510252063,-0.9659258262890683,8012.81,5,0.49999999999999994,-0.8660254037844387,80.24,58,Doctor,2
68,16,-0.5000000000000004,-0.8660254037844384,4201.22,11,-0.5000000000000004,0.8660254037844384,8.65,198,Retired,1
18,16,-0.5000000000000004,-0.8660254037844384,8870.89,3,1.0,6.123233995736766e-17,178.91,19,Student,5
27,17,-0.25881904510252063,-0.9659258262890683,906.2,12,-2.4492935982947064e-16,1.0,115.22,108,Engineer,2
46,16,-0.5000000000000004,-0.8660254037844384,9286.37,12,-2.4492935982947064e-16,1.0,161.63,276,Doctor,1
70,18,-1.8369701987210297e-16,-1.0,2224.08,12,-2.4492935982947064e-16,1.0,542.75,63,Retired,4
67,17,-0.25881904510252063,-0.9659258262890683,14639.28,5,0.49999999999999994,-0.8660254037844387,317.47,16,Doctor,6
45,18,-1.8369701987210297e-16,-1.0,9733.59,2,0.8660254037844386,0.5000000000000001,280.99,29,Engineer,4
29,17,-0.25881904510252063,-0.9659258262890683,2756.2,2,0.8660254037844386,0.5000000000000001,24.19,28,Engineer,2
36,16,-0.5000000000000004,-0.8660254037844384,6655.15,8,-0.8660254037844384,-0.5000000000000004,586.85,86,Doctor,1
55,18,-1.8369701987210297e-16,-1.0,3233.87,6,1.2246467991473532e-16,-1.0,372.41,143,Retired,4
20,18,-1.8369701987210297e-16,-1.0,1676.57,7,-0.4999999999999997,-0.8660254037844388,63.17,148,Student,7
54,17,-0.25881904510252063,-0.9659258262890683,8371.11,10,-0.8660254037844386,0.5000000000000001,383.69,285,Engineer,2
65,17,-0.25881904510252063,-0.9659258262890683,2611.64,5,0.49999999999999994,-0.8660254037844387,247.17,149,Retired,6
18,16,-0.5000000000000004,-0.8660254037844384,552.06,8,-0.8660254037844384,-0.5000000000000004,48.78,136,Student,5
60,16,-0.5000000000000004,-0.8660254037844384,6017.36,10,-0.8660254037844386,0.5000000000000001,4.15,119,Retired,1
34,17,-0.25881904510252063,-0.9659258262890683,7281.46,8,-0.8660254037844384,-0.5000000000000004,60.99,58,Engineer,2
26,16,-0.5000000000000004,-0.8660254037844384,6847.47,12,-2.4492935982947064e-16,1.0,408.19,241,Engineer,1
58,17,-0.25881904510252063,-0.9659258262890683,13017.7,4,0.8660254037844387,-0.4999999999999998,524.6,76,Doctor,6
26,18,-1.8369701987210297e-16,-1.0,7597.66,10,-0.8660254037844386,0.5000000000000001,108.96,247,Student,7
63,18,-1.8369701987210297e-16,-1.0,7330.31,12,-2.4492935982947064e-16,1.0,70.03,49,Retired,4
52,17,-0.25881904510252063,-0.9659258262890683,6711.78,9,-1.0,-1.8369701987210297e-16,124.84,79,Retired,6
54,16,-0.5000000000000004,-0.8660254037844384,2248.06,7,-0.4999999999999997,-0.8660254037844388,324.04,30,Retired,1
70,17,-0.25881904510252063,-0.9659258262890683,3524.68,4,0.8660254037844387,-0.4999999999999998,39.69,163,Retired,6
58,17,-0.25881904510252063,-0.9659258262890683,8332.58,12,-2.4492935982947064e-16,1.0,157.7,46,Engineer,6
22,16,-0.5000000000000004,-0.8660254037844384,1814.48,11,-0.5000000000000004,0.8660254037844384,81.27,68,Student,5
37,17,-0.25881904510252063,-0.9659258262890683,3886.77,4,0.8660254037844387,-0.4999999999999998,193.82,176,Engineer,2
79,17,-0.25881904510252063,-0.9659258262890683,7591.13,11,-0.5000000000000004,0.8660254037844384,16.73,165,Retired,6
57,18,-1.8369701987210297e-16,-1.0,1484.31,8,-0.8660254037844384,-0.5000000000000004,474.05,214,Retired,4
66,16,-0.5000000000000004,-0.8660254037844384,9385.57,5,0.49999999999999994,-0.8660254037844387,39.21,245,Doctor,1
79,16,-0.5000000000000004,-0.8660254037844384,4202.92,7,-0.4999999999999997,-0.8660254037844388,637.75,152,Retired,1
66,17,-0.25881904510252063,-0.9659258262890683,4813.12,5,0.49999999999999994,-0.8660254037844387,153.59,174,Retired,6
18,16,-0.5000000000000004,-0.8660254037844384,9716.68,10,-0.8660254037844386,0.5000000000000001,186.6,139,Student,5
24,17,-0.25881904510252063,-0.9659258262890683,1980.62,5,0.49999999999999994,-0.8660254037844387,644.08,55,Student,3
41,18,-1.8369701987210297e-16,-1.0,10216.25,12,-2.4492935982947064e-16,1.0,226.66,168,Doctor,4
22,17,-0.25881904510252063,-0.9659258262890683,944.83,10,-0.8660254037844386,0.5000000000000001,305.0,222,Student,3
42,17,-0.25881904510252063,-0.9659258262890683,7469.2,1,0.49999999999999994,0.8660254037844387,233.1,37,Doctor,2
68,16,-0.5000000000000004,-0.8660254037844384,13389.16,5,0.49999999999999994,-0.8660254037844387,793.13,76,Doctor,1
52,16,-0.5000000000000004,-0.8660254037844384,8475.47,9,-1.0,-1.8369701987210297e-16,224.19,93,Doctor,1
23,18,-1.8369701987210297e-16,-1.0,991.69,3,1.0,6.123233995736766e-17,214.83,63,Student,7
63,17,-0.25881904510252063,-0.9659258262890683,6953.8,9,-1.0,-1.8369701987210297e-16,163.46,111,Retired,6
34,17,-0.25881904510252063,-0.9659258262890683,1370.03,12,-2.4492935982947064e-16,1.0,194.99,91,Engineer,2
46,18,-1.8369701987210297e-16,-1.0,14851.28,2,0.8660254037844386,0.5000000000000001,23.4,175,Doctor,4
34,16,-0.5000000000000004,-0.8660254037844384,11505.35,3,1.0,6.123233995736766e-17,227.5,277,Doctor,1
26,16,-0.5000000000000004,-0.8660254037844384,914.28,6,1.2246467991473532e-16,-1.0,259.9,100,Student,5
36,16,-0.5000000000000004,-0.8660254037844384,9955.88,4,0.8660254037844387,-0.4999999999999998,59.51,55,Doctor,1
64,16,-0.5000000000000004,-0.8660254037844384,4732.81,5,0.49999999999999994,-0.8660254037844387,50.63,143,Retired,1
20,16,-0.5000000000000004,-0.8660254037844384,530.86,6,1.2246467991473532e-16,-1.0,1074.95,91,Student,5
73,17,-0.25881904510252063,-0.9659258262890683,3807.84,11,-0.5000000000000004,0.8660254037844384,112.94,31,Retired,6
21,16,-0.5000000000000004,-0.8660254037844384,320.25,2,0.8660254037844386,0.5000000000000001,11.81,131,Student,5
55,16,-0.5000000000000004,-0.8660254037844384,12033.92,11,-0.5000000000000004,0.8660254037844384,329.14,14,Doctor,1
61,16,-0.5000000000000004,-0.8660254037844384,6109.55,11,-0.5000000000000004,0.8660254037844384,154.24,82,Retired,1
20,16,-0.5000000000000004,-0.8660254037844384,1691.88,1,0.49999999999999994,0.8660254037844387,233.44,297,Student,5
18,18,-1.8369701987210297e-16,-1.0,1697.67,11,-0.5000000000000004,0.8660254037844384,141.8,116,Student,7
55,18,-1.8369701987210297e-16,-1.0,8359.5,10,-0.8660254037844386,0.5000000000000001,209.03,126,Engineer,4
26,16,-0.5000000000000004,-0.8660254037844384,1629.12,2,0.8660254037844386,0.5000000000000001,1137.63,144,Student,5
42,18,-1.8369701987210297e-16,-1.0,6100.08,5,0.49999999999999994,-0.8660254037844387,261.14,162,Engineer,4
45,17,-0.25881904510252063,-0.9659258262890683,13872.03,6,1.2246467991473532e-16,-1.0,101.81,105,Doctor,6
32,17,-0.25881904510252063,-0.9659258262890683,10095.23,9,-1.0,-1.8369701987210297e-16,98.71,117,Doctor,2
21,18,-1.8369701987210297e-16,-1.0,1504.99,3,1.0,6.123233995736766e-17,87.38,252,Student,7
32,16,-0.5000000000000004,-0.8660254037844384,13182.11,9,-1.0,-1.8369701987210297e-16,83.39,158,Doctor,1
46,16,-0.5000000000000004,-0.8660254037844384,4330.04,6,1.2246467991473532e-16,-1.0,267.55,40,Engineer,1
29,16,-0.5000000000000004,-0.8660254037844384,905.25,8,-0.8660254037844384,-0.5000000000000004,870.05,39,Doctor,5
38,16,-0.5000000000000004,-0.8660254037844384,6972.5,1,0.49999999999999994,0.8660254037844387,154.32,269,Engineer,1
78,18,-1.8369701987210297e-16,-1.0,3553.69,6,1.2246467991473532e-16,-1.0,164.51,110,Retired,4
69,18,-1.8369701987210297e-16,-1.0,6164.65,7,-0.4999999999999997,-0.8660254037844388,758.12,90,Retired,4
28,16,-0.5000000000000004,-0.8660254037844384,9626.14,3,1.0,6.123233995736766e-17,103.76,188,Engineer,1
55,16,-0.5000000000000004,-0.8660254037844384,6364.14,8,-0.8660254037844384,-0.5000000000000004,583.92,139,Engineer,1
77,16,-0.5000000000000004,-0.8660254037844384,4351.83,1,0.49999999999999994,0.8660254037844387,204.06,159,Retired,1
56,16,-0.5000000000000004,-0.8660254037844384,5773.5,10,-0.8660254037844386,0.5000000000000001,53.51,165,Retired,1
30,16,-0.5000000000000004,-0.8660254037844384,9257.04,8,-0.8660254037844384,-0.5000000000000004,1108.46,262,Engineer,1
68,18,-1.8369701987210297e-16,-1.0,6335.58,8,-0.8660254037844384,-0.5000000000000004,52.95,14,Retired,4
49,17,-0.25881904510252063,-0.9659258262890683,5403.79,8,-0.8660254037844384,-0.5000000000000004,120.17,105,Doctor,2
31,18,-1.8369701987210297e-16,-1.0,8135.31,9,-1.0,-1.8369701987210297e-16,220.8,28,Engineer,4
45,17,-0.25881904510252063,-0.9659258262890683,9798.26,3,1.0,6.123233995736766e-17,119.01,87,Doctor,2
21,16,-0.5000000000000004,-0.8660254037844384,137.42,5,0.49999999999999994,-0.8660254037844387,183.32,74,Student,5
60,16,-0.5000000000000004,-0.8660254037844384,7015.46,8,-0.8660254037844384,-0.5000000000000004,858.88,227,Engineer,1
41,16,-0.5000000000000004,-0.8660254037844384,2356.71,2,0.8660254037844386,0.5000000000000001,11.46,128,Engineer,1
75,16,-0.5000000000000004,-0.8660254037844384,4294.44,2,0.8660254037844386,0.5000000000000001,61.37,164,Retired,1
49,16,-0.5000000000000004,-0.8660254037844384,9251.38,2,0.8660254037844386,0.5000000000000001,103.08,150,Engineer,1
55,17,-0.25881904510252063,-0.9659258262890683,7542.74,8,-0.8660254037844384,-0.5000000000000004,1.21,196,Retired,6
26,16,-0.5000000000000004,-0.8660254037844384,9880.71,10,-0.8660254037844386,0.5000000000000001,425.18,172,Engineer,1
52,16,-0.5000000000000004,-0.8660254037844384,6189.24,10,-0.8660254037844386,0.5000000000000001,60.96,238,Retired,1
51,16,-0.5000000000000004,-0.8660254037844384,12540.18,1,0.49999999999999994,0.8660254037844387,64.21,37,Doctor,1
53,18,-1.8369701987210297e-16,-1.0,4586.11,5,0.49999999999999994,-0.8660254037844387,523.02,83,Retired,4
65,17,-0.25881904510252063,-0.9659258262890683,1519.38,11,-0.5000000000000004,0.8660254037844384,50.26,164,Retired,6
19,17,-0.25881904510252063,-0.9659258262890683,1447.26,11,-0.5000000000000004,0.8660254037844384,110.08,95,Student,3
23,17,-0.25881904510252063,-0.9659258262890683,1131.42,11,-0.5000000000000004,0.8660254037844384,54.47,34,Student,3
68,16,-0.5000000000000004,-0.8660254037844384,10278.75,4,0.8660254037844387,-0.4999999999999998,79.76,115,Doctor,1
30,16,-0.5000000000000004,-0.8660254037844384,535.15,11,-0.5000000000000004,0.8660254037844384,16.79,146,Doctor,5
18,18,-1.8369701987210297e-16,-1.0,859.86,10,-0.8660254037844386,0.5000000000000001,1531.31,62,Student,7
29,16,-0.5000000000000004,-0.8660254037844384,13891.47,6,1.2246467991473532e-16,-1.0,68.62,157,Doctor,1
20,17,-0.25881904510252063,-0.9659258262890683,1545.77,3,1.0,6.123233995736766e-17,157.16,280,Student,3
18,17,-0.25881904510252063,-0.9659258262890683,1046.74,11,-0.5000000000000004,0.8660254037844384,643.38,105,Student,3
42,16,-0.5000000000000004,-0.8660254037844384,2840.45,10,-0.8660254037844386,0.5000000000000001,328.34,31,Engineer,1
69,17,-0.25881904510252063,-0.9659258262890683,6216.77,7,-0.4999999999999997,-0.8660254037844388,72.68,44,Retired,6
51,16,-0.5000000000000004,-0.8660254037844384,10141.92,5,0.49999999999999994,-0.8660254037844387,354.76,279,Doctor,1
22,16,-0.5000000000000004,-0.8660254037844384,1404.06,2,0.8660254037844386,0.5000000000000001,793.88,252,Student,5
27,18,-1.8369701987210297e-16,-1.0,7795.79,2,0.8660254037844386,0.5000000000000001,29.22,69,Engineer,4
37,17,-0.25881904510252063,-0.9659258262890683,3886.65,10,-0.8660254037844386,0.5000000000000001,653.97,100,Engineer,2
21,16,-0.5000000000000004,-0.8660254037844384,1560.45,1,0.49999999999999994,0.8660254037844387,366.43,92,Student,5
33,17,-0.25881904510252063,-0.9659258262890683,13566.58,11,-0.5000000000000004,0.8660254037844384,120.86,162,Doctor,2
72,16,-0.5000000000000004,-0.8660254037844384,4749.54,2,0.8660254037844386,0.5000000000000001,233.74,142,Retired,1
18,17,-0.25881904510252063,-0.9659258262890683,1044.33,9,-1.0,-1.8369701987210297e-16,471.84,138,Student,3
73,16,-0.5000000000000004,-0.8660254037844384,2012.24,8,-0.8660254037844384,-0.5000000000000004,213.4,100,Retired,1
48,16,-0.5000000000000004,-0.8660254037844384,2487.2,5,0.49999999999999994,-0.8660254037844387,254.21,46,Engineer,1
